_id,_masterCharacterId,_name,_type,_masterSkillCenterId,_masterSkillId,_rarity,_hp,_smile,_cool,_pure,_illustId,_evolveIllustId,_masterCardLevelId,_uniqueBackgroundFileName,_evolveUniqueBackgroundFileName,_getCategory,_masterCardSysVoiceId,_albumUnitMId,_priority,_masterReleaseLabelId
40070008,4007,一生懸命,2,200003,40070008,3,4,3943,4169,5044,04007_0008_00,04007_0008_01,3,,,4,0,1000,1,223121515
40080008,4008,沈黙是金,1,100003,40080008,3,4,5046,3930,4180,04008_0008_00,04008_0008_01,3,,,4,0,1000,1,223121515
40090008,4009,謊言也是方便法,3,300003,40090008,3,4,4194,4951,4011,04009_0008_00,04009_0008_01,3,,,4,0,1000,1,223121515
10010015,1001,奇蹟演唱會！,2,200003,10010015,3,4,3804,3883,4663,01001_0015_00,01001_0015_01,3,,,0,10010015,0,1,1
20010013,2001,奇蹟演唱會☆,3,300003,20010013,3,4,3725,4594,4031,02001_0013_00,02001_0013_01,3,,,0,20010013,0,1,1
30010009,3001,奇蹟演唱會♡,1,100003,30010009,3,4,4907,3824,3619,03001_0009_00,03001_0009_01,3,,,0,30010009,0,1,1
40010009,4001,奇蹟演唱會♪,2,200003,40010009,3,4,3771,3851,4728,04001_0009_00,04001_0009_01,3,,,0,40010009,0,1,1
40090009,4009,來上課囉,1,100004,40090009,3,4,5012,4062,3952,04009_0009_00,04009_0009_01,3,,,1,40090009,0,1,223041902
40020009,4002,旋轉冰淇淋,1,100008,40020009,3,4,4727,4157,4142,04002_0009_00,04002_0009_01,3,,,1,40020009,0,1,223041902
40030009,4003,活力量出♪,1,100003,40030009,3,4,5135,3771,4120,04003_0009_00,04003_0009_01,3,,,2,40030009,0,1,223041904
10010016,1001,運動飲料,3,300004,10010016,3,4,4315,4740,3971,01001_0016_00,01001_0016_01,3,,,1,10010016,0,1,223043003
10020015,1002,新作！動物最中,3,300005,10020015,3,4,4000,4929,4097,01002_0015_00,01002_0015_01,3,,,1,10020015,0,1,223043003
10090015,1009,µ's 與我,3,300003,10090015,3,4,4011,4792,4223,01009_0015_00,01009_0015_01,3,,,2,10090015,0,1,223043005
20010014,2001,試戴眼鏡中,2,200004,20010014,3,4,4071,3879,5076,02001_0014_00,02001_0014_01,3,,,1,20010014,0,1,223051503
20020013,2002,請吃一口,2,200006,20020013,3,4,3827,4045,5154,02002_0013_00,02002_0013_01,3,,,1,20020013,0,1,223051503
20070013,2007,商店街美食邊走邊吃,2,200003,20070013,3,4,4095,3842,5089,02007_0013_00,02007_0013_01,3,,,2,20070013,0,1,223051505
40010010,4001,幸福蘋果派,3,300004,40010010,3,4,4150,4716,4160,04001_0010_00,04001_0010_01,3,,,1,40010010,0,1,223050104
30050009,3005,驚喜ＢＢＱ,2,200004,30050009,3,4,3980,4047,4999,03005_0009_00,03005_0009_01,3,,,1,30050009,0,1,223053002
30060009,3006,事前勘查後的睡呼呼,3,300004,30060009,3,4,3789,5356,3907,03006_0009_00,03006_0009_01,3,,,1,30060009,0,1,223053103
30080009,3008,響徹天空的療癒之聲,3,300007,30080009,3,4,3802,5307,3943,03008_0009_00,03008_0009_01,3,,,1,30080009,0,1,223053103
30090009,3009,高難度演唱會,3,300003,30090009,3,4,3878,4963,4211,03009_0009_00,03009_0009_01,3,,,1,30090009,0,1,223053105
20030013,2003,最喜歡這片海,1,100004,20030013,3,4,5216,4045,3791,02003_0013_00,02003_0013_01,3,,,1,20030013,0,1,223061503
20040013,2004,貝殼浮具,1,100006,20040013,3,4,5226,3853,3973,02004_0013_00,02004_0013_01,3,,,1,20040013,0,1,223061503
20090013,2009,打不破的西瓜,1,100003,20090013,3,4,4937,4042,4073,02009_0013_00,02009_0013_01,3,,,1,20090013,0,1,223061505
10070015,1007,雨天生日,3,300004,10070015,3,4,4021,5262,3769,01007_0015_00,01007_0015_01,3,,,1,10070015,0,1,223060902
20080013,2008,雨後紫陽花,1,100004,20080013,3,4,5251,3817,3984,02008_0013_00,02008_0013_01,3,,,1,20080013,0,1,223061302
40080009,4008,鍬形蟲蛋糕,1,100004,40080009,3,4,5266,4048,3738,04008_0009_00,04008_0009_01,3,,,1,40080009,0,1,223061702
30040009,3004,朝從驚喜！,2,200004,30040009,3,4,3993,3748,5311,03004_0009_00,03004_0009_01,3,,,1,30040009,0,1,223062902
10070016,1007,梅田的街以,1,100003,10070016,3,4,4492,3993,3865,01007_0016_00,01007_0016_01,3,,,0,0,1988,1,223070703
40040009,4004,宛如好萊塢明星,2,200008,40040009,3,4,3839,3880,5359,04004_0009_00,04004_0009_01,3,,,1,40040009,0,1,223063003
40050009,4005,夏空沙灘排球,2,200004,40050009,3,4,4044,3734,5300,04005_0009_00,04005_0009_01,3,,,1,40050009,0,1,223063003
40060010,4006,被高浪嚇到,2,200003,40060010,3,4,4185,3987,4906,04006_0010_00,04006_0010_01,3,,,2,40060010,0,1,223063005
30010010,3001,在泳池邊休息,2,200004,30010010,3,4,3805,3990,5283,03001_0010_00,03001_0010_01,3,,,1,30010010,0,1,223071504
30100009,3010,滑水道泳池,2,200007,30100009,3,4,3994,3831,5253,03010_0009_00,03010_0009_01,3,,,1,30100009,0,1,223071504
30020009,3002,海的中以虎視眈々,2,200003,30020009,3,4,4015,4346,4717,03002_0009_00,03002_0009_01,3,,,2,30020009,0,1,223071506
20060014,2006,滿懷感謝,1,100004,20060014,3,4,5318,3847,3913,02006_0014_00,02006_0014_01,3,,,1,20060014,0,1,223071302
40020010,4002,Sunny Passion 驚喜,3,300004,40020010,3,4,4014,5273,3791,04002_0010_00,04002_0010_01,3,,,1,40020010,0,1,223071703
10090016,1009,車站前響起的連彈,1,100004,10090016,3,4,5352,3713,4013,01009_0016_00,01009_0016_01,3,,,1,10090016,0,1,223072202
10030016,1003,接近夏日尾聲,1,100004,10030016,3,4,5223,3949,3932,01003_0016_00,01003_0016_01,3,,,1,10030016,0,1,223073103
10050015,1005,乘興衝浪,1,100005,10050015,3,4,5335,3940,3829,01005_0015_00,01005_0015_01,3,,,1,10050015,0,1,223073103
10040016,1004,沙灘旗競賽,1,100003,10040016,3,4,4796,4297,4011,01004_0016_00,01004_0016_01,3,,,2,10040016,0,1,223073105
40070010,4007,撈金魚,3,300004,40070010,3,4,3944,5291,3869,04007_0010_00,04007_0010_01,3,,,1,40070010,0,1,223081503
40080010,4008,為芽衣百發百中,3,300008,40080010,3,4,3817,5353,3934,04008_0010_00,04008_0010_01,3,,,1,40080010,0,1,223081503
40010011,4001,夜空大輪的花,3,300003,40010011,3,4,4257,4819,4028,04001_0011_00,04001_0011_01,3,,,2,40010011,0,1,223081505
20010015,2001,在巴士搖晃中,3,300004,20010015,3,4,3852,5180,4072,02001_0015_00,02001_0015_01,3,,,1,20010015,0,1,223080103
10010017,1001,幼馴染從的手紙,2,200004,10010017,3,4,3908,3962,5234,01001_0017_00,01001_0017_01,3,,,1,10010017,0,1,223080304
40090010,4009,抓住長長的鼻子,3,300004,40090010,3,4,4020,5372,3712,04009_0010_00,04009_0010_01,3,,,1,40090010,0,1,223080702
30070009,3007,動畫歌卡拉OK派對,2,200004,30070009,3,4,3708,4024,5372,03007_0009_00,03007_0009_01,3,,,1,30070009,0,1,223080802
20060015,2006,黑暗力量聚集之地,3,300004,20060015,3,4,3752,5304,4074,02006_0015_00,02006_0015_01,3,,,1,20060015,0,1,223083103
20080014,2008,眺望遙遠的月亮,3,300006,20080014,3,4,3801,5367,3962,02008_0014_00,02008_0014_01,3,,,1,20080014,0,1,223083103
20050014,2005,芒草的沙沙聲,3,300003,20050014,3,4,4219,5004,3907,02005_0014_00,02005_0014_01,3,,,2,20050014,0,1,223083105
10060015,1006,納涼之夜,2,200004,10060015,3,4,4023,3728,5379,01006_0015_00,01006_0015_01,3,,,1,10060015,0,1,223091503
10070017,1007,前往神田的納涼船,2,200005,10070017,3,4,3895,3871,5364,01007_0017_00,01007_0017_01,3,,,1,10070017,0,1,223091503
10080016,1008,能吃幾盤？,2,200003,10080016,3,4,4136,4115,4879,01008_0016_00,01008_0016_01,3,,,2,10080016,0,1,223091505
10030017,1003,兩人的角色扮演拍貼♡,1,100004,10030017,3,4,5361,4059,3710,01003_0017_00,01003_0017_01,3,,,1,10030017,0,1,223091202
20020014,2002,飛舞的海鷗,1,100004,20020014,3,4,5379,3745,4006,02002_0014_00,02002_0014_01,3,,,1,20020014,0,1,223091902
20090014,2009,秋季新作甜點,3,300004,20090014,3,4,3835,5221,4074,02009_0014_00,02009_0014_01,3,,,1,20090014,0,1,223092102
40040010,4004,為哈密瓜著迷♡,3,300004,40040010,3,4,3873,5252,4005,04004_0010_00,04004_0010_01,3,,,1,40040010,0,1,223092802
30120010,3012,萬聖節下午茶,1,100004,30120010,3,4,5384,3849,3923,03012_0010_00,03012_0010_01,3,,,1,30120010,0,1,223093003
30110010,3011,驚喜萬聖節,1,100007,30110010,3,4,5390,3738,4028,03011_0010_00,03011_0010_01,3,,,1,30110010,0,1,223093003
30030010,3003,秘密計畫,1,100003,30030010,3,4,5006,3975,4175,03003_0010_00,03003_0010_01,3,,,2,30030010,0,1,223093005
20070015,2007,花卉公園,3,300019,20070015,3,4,3960,5500,3696,02007_0015_00,02007_0015_01,3,,,1,20070015,0,1,223101507
20040015,2004,顛倒世界,3,300021,20040015,3,4,3690,5500,3966,02004_0015_00,02004_0015_01,3,,,1,20040015,0,1,223101507
20030015,2003,鬼屋,3,300003,20030015,3,4,3970,5050,4136,02003_0015_00,02003_0015_01,3,,,2,20030015,0,1,223101509
30100010,3010,姉與的時間,1,100004,30100010,3,4,5344,3751,4061,03010_0010_00,03010_0010_01,3,,,1,30100010,0,1,223100503
10020017,1002,髮型變化,2,200004,10020017,3,4,3771,4009,5376,01002_0017_00,01002_0017_01,3,,,1,10020017,0,1,223102102
40070011,4007,適合去貓咖啡的一天,2,200004,40070011,3,4,3887,3885,5384,04007_0011_00,04007_0011_01,3,,,1,40070011,0,1,223102902
10040017,1004,與你到天涯海角,3,300003,10040017,2,3,3300,4744,3594,01004_0017_00,01004_0017_01,2,,,3,10040017,0,1,223100504
20050015,2005,向大冒險敬禮！,1,100003,20050015,2,3,4732,3255,3651,02005_0015_00,02005_0015_01,2,b_card_0086,b_card_0086,1,20050015,0,1,223101504
30070011,3007,大冒險的序幕,3,300003,30070011,2,3,3409,4693,3536,03007_0011_00,03007_0011_01,2,b_card_0086,b_card_0086,1,30070011,0,1,223101504
40030011,4003,前往未曾見過的景色,2,200003,40030011,2,3,3632,3236,4770,04003_0011_00,04003_0011_01,2,b_card_0086,b_card_0086,1,40030011,0,1,223101504
30010011,3001,與你一同走過之後,2,200003,30010011,3,4,3919,3986,5251,03001_0011_00,03001_0011_01,3,,,4,0,1000,1,223101503
30020010,3002,超絶可憐可愛子,3,300003,30020010,3,4,4300,4925,3931,03002_0010_00,03002_0010_01,3,,,4,0,1000,1,223101503
30030011,3003,名為青春的舞台,1,100003,30030011,3,4,4774,4211,4171,03003_0011_00,03003_0011_01,3,,,4,0,1000,1,223101503
30040010,3004,酷感美人,2,200003,30040010,3,4,4248,4027,4881,03004_0010_00,03004_0010_01,3,,,4,0,1000,1,223101503
30050011,3005,因為愛，所以愛你,3,300003,30050011,3,4,4111,5111,3934,03005_0011_00,03005_0011_01,3,,,4,0,1000,1,223101503
30060010,3006,午睡演唱會,1,100003,30060010,3,4,5040,4256,3860,03006_0010_00,03006_0010_01,3,,,4,0,1000,1,223101503
30070012,3007,想傳達『最喜歡』！,2,200003,30070012,3,4,4119,4236,4801,03007_0012_00,03007_0012_01,3,,,4,0,1000,1,223101503
30080010,3008,唱出療癒之歌,3,300003,30080010,3,4,3852,5220,4084,03008_0010_00,03008_0010_01,3,,,4,0,1000,1,223101503
30090011,3009,與粉絲連結,1,100003,30090011,3,4,4833,4091,4232,03009_0011_00,03009_0011_01,3,,,4,0,1000,1,223101503
30100011,3010,具備適性,2,200003,30100011,3,4,3888,4113,5155,03010_0011_00,03010_0011_01,3,,,4,0,1000,1,223101503
30110011,3011,伸手追逐夢想,3,300003,30110011,3,4,4074,4823,4259,03011_0011_00,03011_0011_01,3,,,4,0,1000,1,223101503
30120011,3012,同好會的一員與,1,100003,30120011,3,4,5224,4149,3783,03012_0011_00,03012_0011_01,3,,,4,0,1000,1,223101503
30010012,3001,凝視著你,3,300004,30010012,3,4,3810,5201,4145,03001_0012_00,03001_0012_01,3,,,1,30010012,1000,1,223100302
30020011,3002,成熟約會♡,3,300004,30020011,3,4,4005,5220,3931,03002_0011_00,03002_0011_01,3,,,1,30020011,1000,1,223101002
30030012,3003,有點小心機地決定,2,200004,30030012,3,4,3918,3966,5272,03003_0012_00,03003_0012_01,3,,,1,30030012,1000,1,223101702
30040011,3004,尋找特別的戀愛,3,300004,30040011,3,4,3804,5222,4130,03004_0011_00,03004_0011_01,3,,,1,30040011,1000,1,223102402
30050012,3005,兩人一起開心,2,200004,30050012,3,4,3991,3965,5200,03005_0012_00,03005_0012_01,3,,,1,30050012,1000,1,223103102
40030012,4003,慰勞會,1,100019,40030012,3,4,5433,4023,3778,04003_0012_00,04003_0012_01,3,,,1,40030012,0,1,223103109
40060011,4006,緊張的舞臺袖,1,100008,40060011,3,4,5428,3792,4014,04006_0011_00,04006_0011_01,3,,,1,40060011,0,1,223103109
40090011,4009,天生的情報蒐集能力,1,100003,40090011,3,4,4999,4108,4127,04009_0011_00,04009_0011_01,3,,,2,40090011,0,1,223103106
30070013,3007,志願者樂團,3,300019,30070013,3,4,3929,5441,3864,03007_0013_00,03007_0013_01,3,,,1,30070013,0,1,223111503
30050013,3005,逛遍模擬攤位,3,300007,30050013,3,4,3850,5435,3949,03005_0013_00,03005_0013_01,3,,,1,30050013,0,1,223111503
30040012,3004,來談最棒的戀愛吧！,3,300003,30040012,3,4,3972,4949,4313,03004_0012_00,03004_0012_01,3,,,2,30040012,0,1,223111506
10050016,1005,可愛的禮物們,2,200004,10050016,3,4,3853,3939,5442,01005_0016_00,01005_0016_01,3,,,1,10050016,0,1,223110102
30090012,3009,全接！！,1,100004,30090012,3,4,5439,3905,3890,03009_0012_00,03009_0012_01,3,,,1,30090012,0,1,223111302
40050011,4005,草莓甜點自助餐,1,100004,40050011,3,4,5438,3751,4045,04005_0011_00,04005_0011_01,3,,,1,40050011,0,1,223112402
30060011,3006,一直都想著你,2,200004,30060011,3,4,4048,3903,5205,03006_0011_00,03006_0011_01,3,,,1,30060011,1000,1,223110702
30070014,3007,邂逅的預感,1,100004,30070014,3,4,5201,3892,4063,03007_0014_00,03007_0014_01,3,,,1,30070014,1000,1,223111402
30080011,3008,記憶中的你,1,100004,30080011,3,4,5242,3847,4067,03008_0011_00,03008_0011_01,3,,,1,30080011,1000,1,223112102
30090013,3009,啊～嗯，摔倒了,2,200004,30090013,3,4,4000,3949,5207,03009_0013_00,03009_0013_01,3,,,1,30090013,1000,1,223112802
10040018,1004,將愛獻給你,1,100003,10040018,2,3,4684,3595,3359,01004_0018_00,01004_0018_01,2,,,0,0,1000,1,223103001
20050016,2005,繪馬上寫下的願望是,2,200003,20050016,2,3,3671,3289,4678,02005_0016_00,02005_0016_01,2,,,0,0,1000,1,223103001
30070015,3007,化妝霞霞,2,200003,30070015,2,3,3517,3375,4746,03007_0015_00,03007_0015_01,2,,,0,0,1000,1,223103001
40030013,4003,巧克力試作中,3,300003,40030013,2,3,3531,4678,3429,04003_0013_00,04003_0013_01,2,,,0,0,1000,1,223103001
10010019,1001,春意盎然！,1,100003,10010019,2,3,4781,3540,3340,01001_0019_00,01001_0019_01,2,b_card_0088,b_card_0088,1,0,1000,1,223110103
20010017,2001,灼熱的夏浜,2,200003,20010017,2,3,3516,3420,4725,02001_0017_00,02001_0017_01,2,b_card_0089,b_card_0089,1,0,1000,1,223110103
30010013,3001,秋的夜長,3,300003,30010013,2,3,3661,4732,3268,03001_0013_00,03001_0013_01,2,b_card_0090,b_card_0090,1,0,1000,1,223110103
40010013,4001,閃耀冬日,1,100003,40010013,2,3,4667,3454,3540,04001_0013_00,04001_0013_01,2,b_card_0091,b_card_0091,1,0,1000,1,223110103
30010014,3001,圍繞丸的一天,1,100003,30010014,2,3,4781,3504,3376,03001_0014_00,03001_0014_01,2,b_card_0092,b_card_0092,0,0,1000,1,223110108
30020013,3002,正式霞霞,2,200003,30020013,2,3,3285,3628,4748,03002_0013_00,03002_0013_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30030013,3003,扮成社會人,3,300003,30030013,2,3,3368,4775,3518,03003_0013_00,03003_0013_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30040013,3004,帥氣地上吧,1,100003,30040013,2,3,4787,3458,3416,03004_0013_00,03004_0013_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30050014,3005,高昂的心情,1,100003,30050014,2,3,4797,3422,3442,03005_0014_00,03005_0014_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30060012,3006,熱鬧的街道！,3,300003,30060012,2,3,3405,4746,3510,03006_0012_00,03006_0012_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30070016,3007,與奧菲莉亞合作♪,3,300003,30070016,2,3,3556,4792,3313,03007_0016_00,03007_0016_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30080012,3008,與企鵝們一起♡,2,200003,30080012,2,3,3563,3352,4746,03008_0012_00,03008_0012_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30090014,3009,雪舞冰場,3,300003,30090014,2,3,3414,4742,3505,03009_0014_00,03009_0014_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30100012,3010,開始工作吧,3,300003,30100012,2,3,3465,4781,3415,03010_0012_00,03010_0012_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30110012,3011,要上囉，寶貝醬,2,200003,30110012,2,3,3549,3317,4795,03011_0012_00,03011_0012_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
30120012,3012,蘭珠是上司喔！,2,200003,30120012,2,3,3562,3308,4791,03012_0012_00,03012_0012_01,2,b_card_0092,b_card_0092,0,0,1000,1,224011105
40100001,4010,壓倒性的音樂品味,1,100002,40100001,2,3,4732,3467,3485,04010_0001_00,04010_0001_01,2,,,1,0,0,1,223121510
40110001,4011,嚴格分析,1,100002,40110001,2,3,4687,3307,3690,04011_0001_00,04011_0001_01,2,,,1,0,0,1,223121510
10040019,1004,µ's 的聖誕節,2,200019,10040019,3,4,4109,3725,5478,01004_0019_00,01004_0019_01,3,,,1,10040019,0,1,223113010
10090018,1009,吃一口吧,2,200005,10090018,3,4,3756,4082,5474,01009_0018_00,01009_0018_01,3,,,1,10090018,0,1,223113010
10010020,1001,冬的星是木的上,2,200003,10010020,3,4,4220,4016,5076,01001_0020_00,01001_0020_01,3,,,2,10010020,0,1,223113006
40010014,4001,乘上空中秋千,2,200019,40010014,3,4,4018,3812,5482,04001_0014_00,04001_0014_01,3,,,1,40010014,0,1,223121506
40020012,4002,雪與冰之樹,2,200008,40020012,3,4,3871,3958,5483,04002_0012_00,04002_0012_01,3,,,1,40020012,0,1,223121506
40080011,4008,太古的世界從,2,200003,40080011,3,4,4051,4223,5038,04008_0011_00,04008_0011_01,3,,,2,40080011,0,1,223121509
30110013,3011,來，請用♪,3,300004,30110013,3,4,4033,5484,3795,03011_0013_00,03011_0013_01,3,,,1,30110013,0,1,223120602
30060013,3006,前往新的舞台,1,100004,30060013,3,4,5486,3992,3834,03006_0013_00,03006_0013_01,3,,,1,30060013,0,1,223121602
40110002,4011,水母,3,300004,40110002,3,4,3953,5489,3870,04011_0002_00,04011_0002_01,3,,,1,40110002,0,1,223122802
30100013,3010,私的象徵,2,200004,30100013,3,4,3840,4110,5206,03010_0013_00,03010_0013_01,3,,,1,30100013,1000,1,223120502
30110014,3011,做得很好吃喔,1,100004,30110014,3,4,5227,4162,3767,03011_0014_00,03011_0014_01,3,,,1,30110014,1000,1,223121202
30120013,3012,來談最棒的戀愛吧！,3,300004,30120013,3,4,3957,5205,3994,03012_0013_00,03012_0013_01,3,,,1,30120013,1000,1,223121902
60010001,6001,占卜屋的少女,2,200003,60010001,2,3,3545,3296,4843,06001_0001_00,06001_0001_01,2,b_card_0093,b_card_0102,1,60010001,0,1,223121403
60020001,6002,攤販售貨員,1,100003,60020001,2,3,4992,3395,3297,06002_0001_00,06002_0001_01,2,b_card_0094,b_card_0103,1,60020001,0,1,223121403
60030001,6003,執務長官,3,300003,60030001,2,3,3463,4974,3247,06003_0001_00,06003_0001_01,2,b_card_0095,b_card_0104,1,60030001,0,1,223121403
60040001,6004,妖精族的末裔,2,200003,60040001,2,3,3335,3714,4635,06004_0001_00,06004_0001_01,2,b_card_0096,b_card_0105,1,60040001,0,1,223121403
60050001,6005,老舗旅館的看板娘,1,100003,60050001,2,3,4631,3453,3600,06005_0001_00,06005_0001_01,2,b_card_0097,b_card_0106,1,60050001,0,1,223121403
60060001,6006,給前輩們的慰問品,3,300003,60060001,2,3,3527,4762,3395,06006_0001_00,06006_0001_01,2,b_card_0098,b_card_0107,1,60060001,0,1,223121403
60070001,6007,無法坦率,2,200003,60070001,2,3,3466,3455,4763,06007_0001_00,06007_0001_01,2,b_card_0099,b_card_0108,1,60070001,0,1,223121403
60080001,6008,動物學者,1,100003,60080001,2,3,4824,3466,3394,06008_0001_00,06008_0001_01,2,b_card_0100,b_card_0109,1,60080001,0,1,223121403
60090001,6009,魔王的末裔,3,300003,60090001,2,3,3710,4628,3346,06009_0001_00,06009_0001_01,2,b_card_0101,b_card_0110,1,60090001,0,1,223121403
20010018,2001,緣側灑落的微笑,1,100003,20010018,2,3,4602,3530,3552,02001_0018_00,02001_0018_01,2,,,0,0,0,1,223120806
30010015,3001,東京炸薯條,2,200003,30010015,2,3,3574,3432,4678,03001_0015_00,03001_0015_01,2,,,0,0,0,1,223120906
40010015,4001,怎麼辦！？,3,300003,40010015,2,3,3436,4683,3565,04001_0015_00,04001_0015_01,2,,,0,0,0,1,223121003
20050017,2005,心情高漲的理由只有一個,1,100019,20050017,3,4,5527,4126,3737,02005_0017_00,02005_0017_01,3,,,1,20050017,0,1,223123103
20090016,2009,與企鵝們一起♡,1,100006,20090016,3,4,5529,3779,4082,02009_0016_00,02009_0016_01,3,,,1,20090016,0,1,223123103
20010019,2001,兩人是英雄☆,1,100003,20010019,3,4,5061,4288,4041,02001_0019_00,02001_0019_01,3,,,2,20010019,0,1,223123106
10030018,1003,啊～摔倒了,3,300019,10030018,3,4,4001,5543,3846,01003_0018_00,01003_0018_01,3,,,1,10030018,0,1,224011503
10060017,1006,在雪舞的冰場上,3,300005,10060017,3,4,3940,5506,3944,01006_0017_00,01006_0017_01,3,,,1,10060017,0,1,224011503
10050018,1005,幫忙就交給我喵！,3,300003,10050018,3,4,4319,5049,4022,01005_0018_00,01005_0018_01,3,,,2,10050018,0,1,224011506
20040016,2004,寫在繪馬上的願望是,2,200004,20040016,3,4,4134,3756,5500,02004_0016_00,02004_0016_01,3,,,1,20040016,0,1,224010104
10080017,1008,心情高漲的理由只有一個,1,100004,10080017,3,4,5527,4042,3821,01008_0017_00,01008_0017_01,3,,,1,10080017,0,1,224011703
40100002,4010,雙人姿勢,2,200004,40100002,3,4,3878,3965,5547,04010_0002_00,04010_0002_01,3,,,1,40100002,0,1,224012003
30020014,3002,化妝霞霞,3,300004,30020014,3,4,3955,5536,3899,03002_0014_00,03002_0014_01,3,,,1,30020014,0,1,224012303
30030014,3003,與奧菲莉亞合作♪,2,200019,30030014,3,4,3838,4052,5578,03003_0014_00,03003_0014_01,3,,,1,30030014,0,1,224013103
30040014,3004,攤販售貨員,2,200004,30040014,3,4,3995,3912,5561,03004_0014_00,03004_0014_01,3,,,1,30040014,0,1,224013103
30010017,3001,在回憶之地重新拍攝,2,200003,30010017,3,4,4347,4019,5102,03001_0017_00,03001_0017_01,3,,,2,30010017,0,1,224013106
20020016,2002,手作鬼面具,2,200004,20020016,3,4,3920,3976,5572,02002_0016_00,02002_0016_01,3,,,1,20020016,0,1,224021403
20060016,2006,太強力的鬼到外面去,2,200019,20060016,3,4,3916,3965,5587,02006_0016_00,02006_0016_01,3,,,1,20060016,0,1,224021403
20080016,2008,超豪華恵方巻,2,200003,20080016,3,4,4343,4006,5119,02008_0016_00,02008_0016_01,3,,,2,20080016,0,1,224021406
30080014,3008,在海邊眺望初日出,2,200004,30080014,3,4,3770,4122,5576,03008_0014_00,03008_0014_01,3,,,1,30080014,0,1,224020503
20030016,2003,特別的茶會時間,3,300004,20030016,3,4,3988,5577,3903,02003_0016_00,02003_0016_01,3,,,1,20030016,0,1,224021005
30120014,3012,空中秋千,2,200004,30120014,3,4,4116,3787,5565,03012_0014_00,03012_0014_01,3,,,1,30120014,0,1,224021503
40030014,4003,啊～嗯♡,3,300004,40030014,3,4,4020,5587,3861,04003_0014_00,04003_0014_01,3,,,1,40030014,0,1,224022503
40010016,4001,能不能待在我身邊？,1,100003,40010016,2,3,5022,3351,3357,04001_0016_00,04001_0016_01,2,,,4,0,0,1,224020102
40020014,4002,死亡烹飪！,3,300003,40020014,2,3,3446,4969,3315,04002_0014_00,04002_0014_01,2,,,4,0,0,1,224020102
40030015,4003,請吃一口,2,200003,40030015,2,3,3448,3279,5003,04003_0015_00,04003_0015_01,2,,,4,0,0,1,224020102
40040012,4004,想要我餵你嗎？,1,100003,40040012,2,3,5019,3354,3357,04004_0012_00,04004_0012_01,2,,,4,0,0,1,224020102
40050012,4005,請收下,2,200003,40050012,2,3,3239,3489,5002,04005_0012_00,04005_0012_01,2,,,4,0,0,1,224020102
40060012,4006,壓倒性的音樂品味,1,100003,40060012,2,3,4959,3402,3369,04006_0012_00,04006_0012_01,2,,,4,0,0,1,224020102
40070012,4007,做得很好吃喔,1,100003,40070012,2,3,4995,3298,3437,04007_0012_00,04007_0012_01,2,,,4,0,0,1,224020102
40080013,4008,試食挑戰者募集中,3,300003,40080013,2,3,3376,4980,3374,04008_0013_00,04008_0013_01,2,,,4,0,0,1,224020102
40090013,4009,準備大餐中,2,200003,40090013,2,3,3419,3333,4978,04009_0013_00,04009_0013_01,2,,,4,0,0,1,224020102
40100003,4010,雪與冰之樹,3,300003,40100003,2,3,3357,5016,3357,04010_0003_00,04010_0003_01,2,,,4,0,0,1,224020102
40110003,4011,効率的調理完了,2,200003,40110003,2,3,3442,3270,5018,04011_0003_00,04011_0003_01,2,,,4,0,0,1,224020102
40050013,4005,感謝的心情,3,300019,40050013,3,4,3954,5607,3985,04005_0013_00,04005_0013_01,3,,,1,40050013,0,1,224030103
40070013,4007,給前輩們的慰問品,3,300004,40070013,3,4,3780,5610,4156,04007_0013_00,04007_0013_01,3,,,1,40070013,0,1,224030103
40040013,4004,無法坦率,3,300003,40040013,3,4,4018,5149,4379,04004_0013_00,04004_0013_01,3,,,2,40040013,0,1,224030106
30010018,3001,挑戰插花！,1,100004,30010018,3,4,5610,4010,3926,03001_0018_00,03001_0018_01,3,,,1,30010018,0,1,224030108
20070016,2007,感動！VR 體驗,2,200004,20070016,3,4,4100,3852,5594,02007_0016_00,02007_0016_01,3,,,1,20070016,0,1,224030403
10040020,1004,緣側灑落的微笑,3,300004,10040020,3,4,3967,5594,3985,01004_0020_00,01004_0020_01,3,,,1,10040020,0,1,224031503
30030015,3003,兩人是英雄☆,3,300004,30030015,3,4,4075,5591,3880,03003_0015_00,03003_0015_01,3,,,1,30030015,0,1,224031603
40060013,4006,嚴格分析,3,300004,40060013,3,4,4036,5602,3908,04006_0013_00,04006_0013_01,3,,,1,40060013,0,1,224031603
20050019,2005,在回憶之地重新拍攝,2,200004,20050019,3,4,4045,3882,5619,02005_0019_00,02005_0019_01,3,,,1,20050019,0,1,224031603
